suite,case,entry_point,sample,ms
representative,median.tsx,vscode/dprint,53,74.604125
representative,median.tsx,vscode/dprint,54,75.999667
representative,median.tsx,vscode/dprint,55,77.856041
representative,median.tsx,vscode/dprint,56,79.151458
representative,median.tsx,vscode/dprint,57,77.561125
representative,median.tsx,vscode/dprint,58,75.335250
representative,median.tsx,vscode/dprint,59,77.273584
representative,median.tsx,vscode/dprint,60,83.160250
representative,median.tsx,vscode/dprint,61,78.551083
representative,median.tsx,vscode/dprint,62,75.557000
representative,median.tsx,vscode/dprint,63,79.414458
representative,median.tsx,vscode/dprint,64,75.311500
representative,median.tsx,vscode/dprint,65,76.348500
representative,median.tsx,vscode/dprint,66,74.541167
representative,median.tsx,vscode/dprint,67,76.559584
representative,median.tsx,vscode/dprint,68,79.316750
representative,median.tsx,vscode/dprint,69,75.945125
representative,median.tsx,vscode/dprint,70,76.798000
representative,median.tsx,vscode/dprint,71,76.648709
representative,median.tsx,vscode/dprint,72,73.937625
representative,median.tsx,vscode/dprint,73,82.263209
representative,median.tsx,vscode/dprint,74,77.729500
representative,median.tsx,vscode/dprint,75,77.534167
representative,median.tsx,vscode/dprint,76,75.506334
representative,median.tsx,vscode/dprint,77,76.293083
representative,median.tsx,vscode/dprint,78,78.326500
representative,median.tsx,vscode/dprint,79,77.533667
representative,median.tsx,vscode/dprint,80,78.673416
representative,median.tsx,vscode/dprint,81,84.406916
representative,median.tsx,vscode/dprint,82,78.590959
representative,median.tsx,vscode/dprint,83,77.948125
representative,median.tsx,vscode/dprint,84,78.242833
representative,median.tsx,vscode/dprint,85,76.167125
representative,median.tsx,vscode/dprint,86,80.643667
representative,median.tsx,vscode/dprint,87,76.680375
representative,median.tsx,vscode/dprint,88,79.851542
representative,median.tsx,vscode/dprint,89,76.446750
representative,median.tsx,vscode/dprint,90,76.532709
representative,median.tsx,vscode/dprint,91,77.275458
representative,median.tsx,vscode/dprint,92,78.381208
representative,median.tsx,vscode/dprint,93,77.188917
representative,median.tsx,vscode/dprint,94,79.479250
representative,median.tsx,vscode/dprint,95,76.217125
representative,median.tsx,vscode/dprint,96,76.725083
representative,median.tsx,vscode/dprint,97,78.362208
representative,median.tsx,vscode/dprint,98,80.218666
representative,median.tsx,vscode/dprint,99,82.490208
representative,largest.tsx,vscode/dprint,0,106.385625
representative,largest.tsx,vscode/dprint,1,111.724542
representative,largest.tsx,vscode/dprint,2,103.011500
representative,largest.tsx,vscode/dprint,3,104.145208
representative,largest.tsx,vscode/dprint,4,107.911875
representative,largest.tsx,vscode/dprint,5,105.275834
representative,largest.tsx,vscode/dprint,6,101.293750
representative,largest.tsx,vscode/dprint,7,108.577042
representative,largest.tsx,vscode/dprint,8,106.183708
representative,largest.tsx,vscode/dprint,9,104.905291
representative,largest.tsx,vscode/dprint,10,108.711541
representative,largest.tsx,vscode/dprint,11,107.483750
representative,largest.tsx,vscode/dprint,12,107.230250
representative,largest.tsx,vscode/dprint,13,105.740000
representative,largest.tsx,vscode/dprint,14,103.524750
representative,largest.tsx,vscode/dprint,15,107.158917
representative,largest.tsx,vscode/dprint,16,109.209000
representative,largest.tsx,vscode/dprint,17,107.812334
representative,largest.tsx,vscode/dprint,18,106.023125
representative,largest.tsx,vscode/dprint,19,109.313625
representative,largest.tsx,vscode/dprint,20,102.924208
representative,largest.tsx,vscode/dprint,21,109.868666
representative,largest.tsx,vscode/dprint,22,104.577375
representative,largest.tsx,vscode/dprint,23,113.979625
representative,largest.tsx,vscode/dprint,24,106.899208
representative,largest.tsx,vscode/dprint,25,106.526625
representative,largest.tsx,vscode/dprint,26,103.515125
representative,largest.tsx,vscode/dprint,27,105.586375
representative,largest.tsx,vscode/dprint,28,99.310542
representative,largest.tsx,vscode/dprint,29,106.377000
representative,largest.tsx,vscode/dprint,30,105.457041
representative,largest.tsx,vscode/dprint,31,108.849834
representative,largest.tsx,vscode/dprint,32,109.513833
representative,largest.tsx,vscode/dprint,33,106.293333
representative,largest.tsx,vscode/dprint,34,105.847917
representative,largest.tsx,vscode/dprint,35,106.568209
representative,largest.tsx,vscode/dprint,36,110.849084
representative,largest.tsx,vscode/dprint,37,105.905333
representative,largest.tsx,vscode/dprint,38,106.584875
representative,largest.tsx,vscode/dprint,39,114.400916
representative,largest.tsx,vscode/dprint,40,108.094292
representative,largest.tsx,vscode/dprint,41,106.361625
representative,largest.tsx,vscode/dprint,42,108.301583
representative,largest.tsx,vscode/dprint,43,113.811667
representative,largest.tsx,vscode/dprint,44,112.103833
representative,largest.tsx,vscode/dprint,45,107.821875
representative,largest.tsx,vscode/dprint,46,108.823666
representative,largest.tsx,vscode/dprint,47,107.298583
representative,largest.tsx,vscode/dprint,48,108.392834
representative,largest.tsx,vscode/dprint,49,107.549333
representative,largest.tsx,vscode/dprint,50,105.509625
representative,largest.tsx,vscode/dprint,51,107.556375
representative,largest.tsx,vscode/dprint,52,105.985875
representative,largest.tsx,vscode/dprint,53,105.219500
representative,largest.tsx,vscode/dprint,54,109.525417
representative,largest.tsx,vscode/dprint,55,103.487750
representative,largest.tsx,vscode/dprint,56,111.759709
representative,largest.tsx,vscode/dprint,57,106.583083
representative,largest.tsx,vscode/dprint,58,109.314708
representative,largest.tsx,vscode/dprint,59,105.853000
representative,largest.tsx,vscode/dprint,60,106.715250
representative,largest.tsx,vscode/dprint,61,99.744791
representative,largest.tsx,vscode/dprint,62,111.609875
representative,largest.tsx,vscode/dprint,63,107.060500
representative,largest.tsx,vscode/dprint,64,108.724625
representative,largest.tsx,vscode/dprint,65,110.369292
representative,largest.tsx,vscode/dprint,66,106.826583
representative,largest.tsx,vscode/dprint,67,107.790708
representative,largest.tsx,vscode/dprint,68,116.432459
representative,largest.tsx,vscode/dprint,69,104.709250
representative,largest.tsx,vscode/dprint,70,107.432375
representative,largest.tsx,vscode/dprint,71,108.661459
representative,largest.tsx,vscode/dprint,72,107.096625
representative,largest.tsx,vscode/dprint,73,109.500167
representative,largest.tsx,vscode/dprint,74,107.584166
representative,largest.tsx,vscode/dprint,75,106.762709
representative,largest.tsx,vscode/dprint,76,106.449375
representative,largest.tsx,vscode/dprint,77,107.102125
representative,largest.tsx,vscode/dprint,78,103.988917
representative,largest.tsx,vscode/dprint,79,107.766083
representative,largest.tsx,vscode/dprint,80,113.371917
representative,largest.tsx,vscode/dprint,81,106.669125
representative,largest.tsx,vscode/dprint,82,109.599417
representative,largest.tsx,vscode/dprint,83,119.262417
representative,largest.tsx,vscode/dprint,84,108.734291
representative,largest.tsx,vscode/dprint,85,102.651583
representative,largest.tsx,vscode/dprint,86,105.145167
representative,largest.tsx,vscode/dprint,87,107.628333
representative,largest.tsx,vscode/dprint,88,106.311833
representative,largest.tsx,vscode/dprint,89,108.044667
representative,largest.tsx,vscode/dprint,90,104.717959
representative,largest.tsx,vscode/dprint,91,109.203042
representative,largest.tsx,vscode/dprint,92,109.133417
representative,largest.tsx,vscode/dprint,93,97.792667
representative,largest.tsx,vscode/dprint,94,105.168083
representative,largest.tsx,vscode/dprint,95,109.959959
representative,largest.tsx,vscode/dprint,96,109.984334
representative,largest.tsx,vscode/dprint,97,106.086500
representative,largest.tsx,vscode/dprint,98,114.343875
representative,largest.tsx,vscode/dprint,99,105.911333
representative,median.md,vscode/dprint,0,75.243791
representative,median.md,vscode/dprint,1,77.775125
representative,median.md,vscode/dprint,2,72.963125
representative,median.md,vscode/dprint,3,72.970250
representative,median.md,vscode/dprint,4,71.976583
representative,median.md,vscode/dprint,5,76.070500
representative,median.md,vscode/dprint,6,77.386250
representative,median.md,vscode/dprint,7,73.696208
representative,median.md,vscode/dprint,8,75.903208
representative,median.md,vscode/dprint,9,75.214583
representative,median.md,vscode/dprint,10,74.512375
representative,median.md,vscode/dprint,11,73.619375
representative,median.md,vscode/dprint,12,79.702209
representative,median.md,vscode/dprint,13,76.787875
representative,median.md,vscode/dprint,14,76.688625
representative,median.md,vscode/dprint,15,74.798666
representative,median.md,vscode/dprint,16,77.756584
representative,median.md,vscode/dprint,17,74.628333
representative,median.md,vscode/dprint,18,75.645125
representative,median.md,vscode/dprint,19,76.003625
representative,median.md,vscode/dprint,20,75.432833
representative,median.md,vscode/dprint,21,77.220834
representative,median.md,vscode/dprint,22,75.518250
representative,median.md,vscode/dprint,23,75.092541
representative,median.md,vscode/dprint,24,73.069416
representative,median.md,vscode/dprint,25,73.172125
representative,median.md,vscode/dprint,26,76.637584
representative,median.md,vscode/dprint,27,74.946042
representative,median.md,vscode/dprint,28,73.556708
representative,median.md,vscode/dprint,29,73.599584
representative,median.md,vscode/dprint,30,78.452083
representative,median.md,vscode/dprint,31,74.664666
representative,median.md,vscode/dprint,32,76.142292
representative,median.md,vscode/dprint,33,79.066500
representative,median.md,vscode/dprint,34,78.295667
representative,median.md,vscode/dprint,35,74.455917
representative,median.md,vscode/dprint,36,74.434042
representative,median.md,vscode/dprint,37,74.457333
representative,median.md,vscode/dprint,38,76.877000
representative,median.md,vscode/dprint,39,74.288916
representative,median.md,vscode/dprint,40,78.840417
representative,median.md,vscode/dprint,41,75.997542
representative,median.md,vscode/dprint,42,77.662750
representative,median.md,vscode/dprint,43,75.180833
representative,median.md,vscode/dprint,44,75.617709
representative,median.md,vscode/dprint,45,74.339583
representative,median.md,vscode/dprint,46,74.687792
representative,median.md,vscode/dprint,47,75.372708
representative,median.md,vscode/dprint,48,74.891041
representative,median.md,vscode/dprint,49,73.540208
representative,median.md,vscode/dprint,50,74.448041
representative,median.md,vscode/dprint,51,78.425666
representative,median.md,vscode/dprint,52,77.072375
representative,median.md,vscode/dprint,53,81.850667
representative,median.md,vscode/dprint,54,74.954375
representative,median.md,vscode/dprint,55,75.275208
representative,median.md,vscode/dprint,56,75.763791
representative,median.md,vscode/dprint,57,78.829000
representative,median.md,vscode/dprint,58,74.115500
representative,median.md,vscode/dprint,59,76.399792
representative,median.md,vscode/dprint,60,83.244458
representative,median.md,vscode/dprint,61,77.211458
representative,median.md,vscode/dprint,62,78.685375
representative,median.md,vscode/dprint,63,75.170667
representative,median.md,vscode/dprint,64,78.181958
representative,median.md,vscode/dprint,65,76.168500
representative,median.md,vscode/dprint,66,73.519208
representative,median.md,vscode/dprint,67,76.840208
representative,median.md,vscode/dprint,68,74.787917
representative,median.md,vscode/dprint,69,74.223042
representative,median.md,vscode/dprint,70,73.624708
representative,median.md,vscode/dprint,71,74.721500
representative,median.md,vscode/dprint,72,79.212792
representative,median.md,vscode/dprint,73,78.756083
representative,median.md,vscode/dprint,74,74.320042
representative,median.md,vscode/dprint,75,75.508834
representative,median.md,vscode/dprint,76,74.006209
representative,median.md,vscode/dprint,77,74.461000
representative,median.md,vscode/dprint,78,78.284042
representative,median.md,vscode/dprint,79,74.481833
representative,median.md,vscode/dprint,80,76.563625
representative,median.md,vscode/dprint,81,76.125791
representative,median.md,vscode/dprint,82,76.398833
representative,median.md,vscode/dprint,83,77.034750
representative,median.md,vscode/dprint,84,77.332292
representative,median.md,vscode/dprint,85,75.144834
representative,median.md,vscode/dprint,86,78.086042
representative,median.md,vscode/dprint,87,73.104416
representative,median.md,vscode/dprint,88,73.841083
representative,median.md,vscode/dprint,89,75.957166
representative,median.md,vscode/dprint,90,75.563750
representative,median.md,vscode/dprint,91,78.941666
representative,median.md,vscode/dprint,92,77.248500
representative,median.md,vscode/dprint,93,78.288667
representative,median.md,vscode/dprint,94,80.751334
representative,median.md,vscode/dprint,95,77.138792
representative,median.md,vscode/dprint,96,77.512250
representative,median.md,vscode/dprint,97,76.035792
representative,median.md,vscode/dprint,98,74.808416
representative,median.md,vscode/dprint,99,74.799541
representative,largest.md,vscode/dprint,0,86.220875
representative,largest.md,vscode/dprint,1,81.624834
representative,largest.md,vscode/dprint,2,80.861959
representative,largest.md,vscode/dprint,3,76.591250
representative,largest.md,vscode/dprint,4,81.872791
representative,largest.md,vscode/dprint,5,81.528250
representative,largest.md,vscode/dprint,6,80.144000
representative,largest.md,vscode/dprint,7,82.843416
representative,largest.md,vscode/dprint,8,90.730750
representative,largest.md,vscode/dprint,9,83.791125
representative,largest.md,vscode/dprint,10,83.131709
representative,largest.md,vscode/dprint,11,82.305250
representative,largest.md,vscode/dprint,12,84.437708
representative,largest.md,vscode/dprint,13,84.020625
representative,largest.md,vscode/dprint,14,81.902083
representative,largest.md,vscode/dprint,15,81.161959
representative,largest.md,vscode/dprint,16,91.162875
representative,largest.md,vscode/dprint,17,90.295792
representative,largest.md,vscode/dprint,18,85.448916
representative,largest.md,vscode/dprint,19,80.448333
